rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset
~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.36164055306358156,-0.21164055306358154,0.29871694650418956,0.6176650089932759,0.7676650089932759,1.1601054378914009,0.39244042889812486,0.6176650089932759,10,81,36,1.0152836179415443,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4081144637978315,0.8144070226473199,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.397045582241768,-0.24704558224176798,0.2633119173260031,0.6176650089932759,0.7676650089932759,1.1601054378914009,0.39244042889812486,0.6176650089932759,10,81,52,1.0152836179415443,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4081144637978315,0.8144070226473199,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_venus_sextile_orb3,4,10,-0.36072402966795447,-0.2107240296679545,0.2996334698998166,0.6162593528389101,0.7662593528389101,1.158699781737035,0.39244042889812486,0.6162593528389101,7,98,22,1.0132799685301628,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.42366523448519805,0.8299577933346864,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_sun_uranus_conj_orb3,4,10,-0.31266599401353534,-0.16266599401353532,0.3476915055542358,0.6156566853748432,0.7656566853748432,1.1580971142729681,0.39244042889812486,0.6156566853748432,6,102,17,1.0124209266642776,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3625588272984451,0.7688513861479335,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.3567645597511112,-0.20676455975111124,0.30359293981665986,0.6150018077041092,0.7650018077041092,1.157442236602234,0.39244042889812486,0.6150018077041092,10,79,35,1.011487472536344,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4197434132331829,0.8260359720826713,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.392178786899526,-0.242178786899526,0.2681787126682451,0.6150018077041092,0.7650018077041092,1.157442236602234,0.39244042889812486,0.6150018077041092,10,79,51,1.011487472536344,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4197434132331829,0.8260359720826713,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_pluto_sun_sextile_orb3 & ~asp_saturn_venus_sextile_orb5,4,10,-0.3350055933719144,-0.1850055933719144,0.3253519061958567,0.6146790508524912,0.7646790508524912,1.1571194797506161,0.39244042889812486,0.6146790508524912,8,70,27,1.011027422227564,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.477745501020385,0.8840380598698734,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5 & ~venus_sign_taurus,4,10,-0.3720369687972569,-0.22203696879725687,0.2883205307705142,0.6145964342390137,0.7645964342390137,1.1570368631371386,0.39244042889812486,0.6145964342390137,6,97,21,1.0109096627078893,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.44920406926648987,0.8554966281159783,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb5 & ~asp_saturn_sun_trine_orb3 & ~asp_saturn_venus_sextile_orb5,4,10,-0.37613761979241944,-0.22613761979241948,0.2842198797753516,0.6142667605209241,0.7642667605209241,1.156707189419049,0.39244042889812486,0.6142667605209241,8,77,32,1.010439755915395,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4486276480221833,0.8549202068716717,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_moon_trine_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.36521445358884863,-0.21521445358884866,0.29514304597892244,0.6137984044953694,0.7637984044953694,1.1562388333934943,0.39244042889812486,0.6137984044953694,7,100,20,1.0097721793096541,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3440829534999947,0.7503755123494831,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5 & ~venus_sign_leo,4,10,-0.26413153944481704,-0.11413153944481708,0.396225960122954,0.613722713974049,0.763722713974049,1.156163142872174,0.39244042889812486,0.613722713974049,7,75,25,1.0096642933676068,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3840989135101179,0.7903914723596063,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_sun_uranus_conj_orb3,4,10,-0.3096382086315528,-0.15963820863155276,0.35071929093621834,0.612873818177932,0.762873818177932,1.155314247076057,0.39244042889812486,0.612873818177932,6,100,17,1.0084543223541294,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.37297609128976555,0.779268650139254,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_moon_saturn_trine_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5,4,10,-0.3237047513738408,-0.17370475137384078,0.3366527481939303,0.6110409776526794,0.7610409776526794,1.1534814065508043,0.39244042889812486,0.6110409776526794,7,70,29,1.005841937179049,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4421189681533287,0.8484115270028171,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_venus_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.39070492439560334,-0.24070492439560331,0.2696525751721678,0.6108192950016499,0.7608192950016499,1.1532597238997748,0.39244042889812486,0.6108192950016499,6,93,18,1.0055259728359756,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3297856491999955,0.7360782080494839,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_sextile_orb5,4,10,-0.36496255467687555,-0.21496255467687558,0.2953949448908955,0.6106282309330285,0.7606282309330286,1.1530686598311535,0.39244042889812486,0.6106282309330285,6,104,21,1.00525364994267,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34485133285340946,0.7511438917028979,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~mercury_sign_leo,4,10,-0.4267812095938146,-0.2767812095938146,0.23357628997395652,0.610473811438755,0.760473811438755,1.15291424033688,0.39244042889812486,0.610473811438755,6,93,19,1.0050335569471867,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3541216876158612,0.7604142464653496,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d & ~sun_sign_cancer,4,10,-0.7445729107111866,-0.5945729107111866,-0.08421541114341546,0.6090919266112361,0.7590919266112361,1.151532355509361,0.39244042889812486,0.6090919266112361,30,50,39,1.0030639873066325,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.7134200615650026,1.119712620414491,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_sextile_orb5 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d,4,10,-0.6038379073302904,-0.45383790733029045,0.056519592237480654,0.609077266490971,0.7590772664909711,1.151517695389096,0.39244042889812486,0.609077266490971,35,74,46,1.003043092765218,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.7662224181185366,1.172514976968025,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_uranus_venus_square_orb3,4,10,-0.343169459519987,-0.19316945951998704,0.31718804004778406,0.6088365507510168,0.7588365507510169,1.1512769796491418,0.39244042889812486,0.6088365507510168,6,52,23,1.0027000098945131,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3279677201949291,0.7342602790444175,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5,4,10,-0.37152855432639953,-0.2215285543263995,0.2888289452413716,0.6082961131876544,0.7582961131876544,1.1507365420857794,0.39244042889812486,0.6082961131876544,11,70,41,1.001929749201384,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4875034301298676,0.893795988979356,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_moon_venus_conj_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5,4,10,-0.4154429502937169,-0.2654429502937169,0.24491454927405423,0.6082961131876544,0.7582961131876544,1.1507365420857794,0.39244042889812486,0.6082961131876544,11,70,58,1.001929749201384,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4875034301298676,0.893795988979356,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_sun_square_orb3 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5 & ~mars_ingress_3d,4,10,-0.6807116006952778,-0.5307116006952778,-0.020354101127506675,0.6081796081840959,0.7581796081840959,1.1506200370822208,0.39244042889812486,0.6081796081840959,28,70,37,1.0017637007532794,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6690684338991739,1.0753609927486623,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_sun_sextile_orb5,4,10,-0.36472374167087795,-0.214723741670878,0.2956337578968931,0.6080722772122708,0.7580722772122708,1.1505127061103957,0.39244042889812486,0.6080722772122708,6,102,21,1.0016107278054474,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35469168253612154,0.7609842413856099,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_venus_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.38772317782075305,-0.23772317782075303,0.27263432174701807,0.6080526076879339,0.7580526076879339,1.1504930365860588,0.39244042889812486,0.6080526076879339,6,91,18,1.0015826939356562,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3397877488104985,0.7460803076599869,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~mercury_sign_leo,4,10,-0.42379593800176074,-0.2737959380017607,0.23656156156601035,0.6076605414838249,0.7576605414838249,1.1501009703819498,0.39244042889812486,0.6076605414838249,6,91,19,1.0010239055497336,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.36472186275990454,0.7710144216093929,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_sextile_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5 & ~mars_ingress_3d,4,10,-0.651303058247119,-0.501303058247119,0.00905444132065213,0.607394162030568,0.757394162030568,1.149834590928693,0.39244042889812486,0.607394162030568,30,74,39,1.0006442526531873,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.775630900545561,1.1819234593950494,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_square_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.3449976756177201,-0.19499767561772013,0.31535982395005097,0.60694120609636,0.7569412060963601,1.149381634994485,0.39244042889812486,0.60694120609636,6,102,18,0.9999986879182137,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3130549729621807,0.7193475318116691,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_uranus_venus_square_orb3,4,10,-0.3400409168382924,-0.19004091683829244,0.32031658272947866,0.6067422768272778,0.7567422768272778,1.1491827057254027,0.39244042889812486,0.6067422768272778,6,50,23,0.9997151699527509,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3392814686493822,0.7455740274988706,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~sun_sign_leo,4,10,-0.4406395992834886,-0.29063959928348865,0.21971790028428245,0.6065142060921828,0.7565142060921828,1.1489546349903077,0.39244042889812486,0.6065142060921828,5,93,15,0.9993901199428517,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2847886748656872,0.6910812337151756,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5 & ~asp_sun_uranus_conj_orb3,4,10,-0.31900215926437114,-0.16900215926437118,0.3413553403033999,0.6063250386602633,0.7563250386602633,1.1487654675583883,0.39244042889812486,0.6063250386602633,7,97,23,0.9991205163079915,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4412611620699421,0.8475537209194305,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_conj_orb1,4,10,-0.35593003682892954,-0.20593003682892957,0.3044274627388415,0.6060990315944824,0.7560990315944824,1.1485394604926074,0.39244042889812486,0.6060990315944824,6,102,18,0.998798409315875,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.361834647686926,0.7681272065364144,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_square_orb1 & asp_neptune_uranus_conj_orb5,4,10,-0.3469500764113441,-0.19695007641134415,0.31340742315642695,0.6053312277866932,0.7553312277866933,1.1477716566848182,0.39244042889812486,0.6053312277866932,5,100,16,0.997704136953742,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35940575207290876,0.7656983109223972,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_sun_uranus_trine_orb5,4,10,-0.39965514938487123,-0.2496551493848712,0.2607023501828999,0.6050016467820415,0.7550016467820415,1.1474420756801664,0.39244042889812486,0.6050016467820415,6,58,22,0.9972344223448424,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3179641871387306,0.724256745988219,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_mercury_opp_orb5 & ~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,4,10,-0.38200149955621376,-0.2320014995562138,0.2783560000115573,0.6047066260139525,0.7547066260139526,1.1471470549120775,0.39244042889812486,0.6047066260139525,6,100,18,0.9968139643442058,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.23744977061322675,0.6437423294627151,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_square_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.34196660824195846,-0.19196660824195844,0.31839089132581266,0.6043622365987052,0.7543622365987053,1.1468026654968302,0.39244042889812486,0.6043622365987052,6,100,18,0.9963231492391358,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3225441212142193,0.7288366800637077,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_sun_conj_orb3,4,10,-0.33342332946200404,-0.18342332946200407,0.32693417010576703,0.6040328111994301,0.7540328111994301,1.146473240097555,0.39244042889812486,0.6040328111994301,5,100,17,0.9958536626434322,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.36698627665554334,0.7732788355050317,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_pluto_sun_sextile_orb5,4,10,-0.3244310049785014,-0.17443100497850145,0.33592649458926965,0.6040080146643084,0.7540080146643084,1.1464484435624334,0.39244042889812486,0.6040080146643084,7,93,21,0.9958183234965838,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.43388130954751797,0.8401738683970064,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
