rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5325787139577642,-0.4925787139577642,0.010053976604256222,0.5353898163302782,0.5753898163302782,0.9678302452284031,0.39244042889812486,0.5353898163302782,12,184,18,0.7415534296053445,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5842018033373484,-0.5442018033373484,-0.04156911277532797,0.5312697667747979,0.5712697667747979,0.9637101956729228,0.39244042889812486,0.5312697667747979,10,136,14,0.7356950677039111,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_uranus_venus_sextile_orb5,3,7,-0.6499933019757557,-0.5449933019757557,-0.042360611413735226,0.5308045483273311,0.6358045483273311,1.028244977225456,0.39244042889812486,0.5308045483273311,15,136,19,0.8274907670375755,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6096462263602145,-0.5046462263602145,-0.002013535798194032,0.5293987181907267,0.6343987181907267,1.0268391470888516,0.39244042889812486,0.5293987181907267,16,150,23,0.8254903237128917,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb3 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6601252629723733,-0.5551252629723733,-0.05249257241035282,0.5270571016423127,0.6320571016423127,1.0244975305404376,0.39244042889812486,0.5270571016423127,17,132,25,0.8221583682131735,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_uranus_venus_sextile_orb5,3,7,-0.5983719224137312,-0.4933719224137312,0.00926076814828922,0.5199897650723968,0.6249897650723968,1.0174301939705217,0.39244042889812486,0.5199897650723968,19,126,25,0.8121026244690583,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_moon_square_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6021893186304288,-0.4971893186304288,0.0054433719315915875,0.5160890293558142,0.6210890293558142,1.0135294582539391,0.39244042889812486,0.5160890293558142,23,151,29,0.8065528421969472,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_square_orb5 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6641605295761506,-0.5591605295761506,-0.05652783901413014,0.5149536051748183,0.6199536051748182,1.0123940340729431,0.39244042889812486,0.5149536051748183,13,150,20,0.8049374637176405,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_sextile_orb3,3,7,-0.6474221297832505,-0.5424221297832506,-0.039789439221230134,0.514692027613366,0.619692027613366,1.0121324565114909,0.39244042889812486,0.514692027613366,15,115,21,0.8045653180501617,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_moon_square_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6537454165545227,-0.5487454165545227,-0.04611272599250223,0.5145164351966913,0.6195164351966913,1.0119568640948162,0.39244042889812486,0.5145164351966913,19,98,23,0.8043155038692933,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_pluto_venus_opp_orb3,3,7,-0.5977917011808612,-0.4927917011808612,0.009840989381159253,0.5141695127569366,0.6191695127569365,1.0116099416550615,0.39244042889812486,0.5141695127569366,14,150,22,0.8038219411471019,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_pluto_venus_sextile_orb1,3,7,-0.642874047416728,-0.5378740474167281,-0.0352413568547076,0.5125607914281787,0.6175607914281787,1.0100012203263036,0.39244042889812486,0.5125607914281787,15,136,20,0.8015332581431924,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_sextile_orb5 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6169107470091866,-0.5119107470091866,-0.00927805644716616,0.5102661363312577,0.6152661363312577,1.0077065652293826,0.39244042889812486,0.5102661363312577,14,136,18,0.7982687932038619,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_trine_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.5706318429937856,-0.46563184299378557,0.03700084756823485,0.5100411338806989,0.6150411338806989,1.0074815627788238,0.39244042889812486,0.5100411338806989,16,129,23,0.7979487008921682,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~venus_sign_aries,3,7,-0.44474832134246456,-0.3397483213424646,0.16288436921955585,0.5098528984166575,0.6148528984166575,1.0072933273147824,0.39244042889812486,0.5098528984166575,12,136,16,0.7976809145870973,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_sextile_orb3,3,7,-0.595496810159634,-0.490496810159634,0.012135880402386444,0.5092044398139921,0.6142044398139921,1.006644868712117,0.39244042889812486,0.5092044398139921,16,147,24,0.7967584132968435,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d,3,7,-0.6254426988229101,-0.5204426988229102,-0.01781000826088976,0.5089910963899991,0.613991096389999,1.006431525288124,0.39244042889812486,0.5089910963899991,30,47,38,0.7964549111730779,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_square_orb5 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.7168031933754337,-0.6118031933754338,-0.1091705028134134,0.5088292662373026,0.6138292662373026,1.0062696951354275,0.39244042889812486,0.5088292662373026,12,121,17,0.7962246922928944,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb5,3,7,-0.6857286615052981,-0.5807286615052981,-0.07809597094327769,0.5084637737537636,0.6134637737537636,1.0059042026518885,0.39244042889812486,0.5084637737537636,18,115,26,0.795704745904767,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_trine_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6241125445591192,-0.5191125445591193,-0.01647985399709886,0.5068996437964144,0.6118996437964144,1.0043400726945393,0.39244042889812486,0.5068996437964144,14,136,19,0.793479654211247,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_pluto_venus_sextile_orb1,3,7,-0.591020248345425,-0.486020248345425,0.0166124422165954,0.5068627338522889,0.6118627338522888,1.0043031627504138,0.39244042889812486,0.5068627338522889,18,134,25,0.7934271475637975,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & saturn_retro & ~venus_sign_sagittarius,3,6,-0.3468210759544085,-0.25682107595440845,0.24581161460761197,0.5066500501592183,0.5966500501592182,0.989090479057343,0.39244042889812486,0.5066500501592183,6,96,8,0.7717881479721116,-0.2044341522827901,False,-0.8452880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~sun_sign_cancer,3,7,-0.6035184710576571,-0.4985184710576571,0.004114219504363298,0.5065975011345236,0.6115975011345236,1.0040379300326485,0.39244042889812486,0.5065975011345236,12,118,17,0.7930498385248994,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_sextile_orb5,3,7,-0.6107668444793872,-0.5057668444793872,-0.0031341539173668307,0.5061054978151349,0.6111054978151349,1.0035459267132598,0.39244042889812486,0.5061054978151349,19,139,26,0.7923499382354755,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb5,3,7,-0.7385871602746363,-0.6335871602746364,-0.13095446971261598,0.5058800530923517,0.6108800530923517,1.0033204819904766,0.39244042889812486,0.5058800530923517,16,91,22,0.7920292327822329,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_square_orb3 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.685537174618257,-0.580537174618257,-0.07790448405623666,0.5046421936246264,0.6096421936246263,1.0020826225227513,0.39244042889812486,0.5046421936246264,13,150,20,0.790268336391313,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~mercury_sign_cancer,3,7,-0.5810684975425467,-0.4760684975425467,0.026564193019473718,0.5039166209655372,0.6089166209655372,1.0013570498636621,0.39244042889812486,0.5039166209655372,12,118,17,0.789236197218425,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_venus_sextile_orb5 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6170108351857743,-0.5120108351857743,-0.009378144623753878,0.5027990340780313,0.6077990340780313,1.0002394629761562,0.39244042889812486,0.5027990340780313,18,127,24,0.7876464288244587,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_sextile_orb5 & asp_pluto_uranus_sextile_orb3 & ~venus_sign_sagittarius,3,7,-0.5658660440564485,-0.4608660440564485,0.041766646505571915,0.5020825676757448,0.6070825676757448,0.9995229965738696,0.39244042889812486,0.5020825676757448,12,165,14,0.7866272658740701,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_sextile_orb5,3,7,-0.6705327654153326,-0.5655327654153326,-0.06290007485331219,0.5019869730841366,0.6069869730841366,0.9994274019822615,0.39244042889812486,0.5019869730841366,16,98,22,0.7864912846292953,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_sextile_orb5 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d,3,7,-0.5851677669175496,-0.4801677669175496,0.02246492364447085,0.5008477247977734,0.6058477247977734,0.9982881536958983,0.39244042889812486,0.5008477247977734,27,74,35,0.7848707404642745,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_5d,3,7,-0.6177858939576961,-0.5127858939576961,-0.01015320339567575,0.4998027311528348,0.6048027311528348,0.9972431600509597,0.39244042889812486,0.4998027311528348,29,47,37,0.783384289880446,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_square_orb3 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.7370707153046185,-0.6320707153046186,-0.12943802474259808,0.49925650840672575,0.6042565084067257,0.9966969373048505,0.39244042889812486,0.49925650840672575,12,121,17,0.7826073230337587,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~venus_sign_aries,3,7,-0.3936843621806421,-0.28868436218064214,0.21394832838137828,0.499086918733199,0.604086918733199,0.9965273476313239,0.39244042889812486,0.499086918733199,12,121,16,0.7823660936217574,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_conj_orb3,3,7,-0.5975787139577642,-0.4925787139577642,0.010053976604256222,0.4977512267584514,0.6027512267584514,0.9951916556565762,0.39244042889812486,0.4977512267584514,15,160,21,0.7804661825303427,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_square_orb3 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6598441432600534,-0.5548441432600534,-0.05221145269803295,0.49718584355736817,0.6021858435573682,0.9946262724554931,0.39244042889812486,0.49718584355736817,18,119,26,0.7796619809000123,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_sextile_orb5 & ~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.5486717596118047,-0.44367175961180466,0.05896093095021578,0.49692452957879096,0.601924529578791,0.9943649584769158,0.39244042889812486,0.49692452957879096,15,121,18,0.7792902894627405,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d & ~sun_sign_cancer,3,7,-0.6413229780895966,-0.5363229780895966,-0.033690287527576135,0.4966487136800697,0.6016487136800697,0.9940891425781945,0.39244042889812486,0.4966487136800697,25,76,33,0.7788979718336477,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_square_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6374256469275144,-0.5324256469275144,-0.029792956365494002,0.4966195110756362,0.6016195110756362,0.9940599399737611,0.39244042889812486,0.4966195110756362,16,144,24,0.7788564344319915,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_trine_orb3 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.5606517461503462,-0.4556517461503462,0.04698094441167422,0.4963790089838016,0.6013790089838016,0.9938194378819265,0.39244042889812486,0.4963790089838016,17,124,24,0.7785143479580832,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_conj_orb3,3,7,-0.6492018033373483,-0.5442018033373484,-0.04156911277532797,0.49433479411307046,0.5993347941130704,0.9917752230111953,0.39244042889812486,0.49433479411307046,13,136,17,0.7756067276270926,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_conj_orb5,3,7,-0.6492018033373483,-0.5442018033373484,-0.04156911277532797,0.4941507326556227,0.5991507326556227,0.9915911615537476,0.39244042889812486,0.4941507326556227,12,136,16,0.7753449284544187,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_trine_orb3 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6151452404370196,-0.5101452404370196,-0.007512549874999168,0.49332447126161894,0.5983244712616189,0.9907649001597438,0.39244042889812486,0.49332447126161894,15,94,20,0.774169705475569,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_square_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6889815658463438,-0.5839815658463439,-0.08134887528432344,0.49313291960360806,0.598132919603608,0.990573348501733,0.39244042889812486,0.49313291960360806,14,118,20,0.7738972559159234,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_square_orb3 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.7115574358521306,-0.6065574358521306,-0.10392474529011023,0.4927360260399809,0.5977360260399809,0.9901764549381058,0.39244042889812486,0.4927360260399809,15,117,21,0.773332744488374,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_pluto_venus_opp_orb3,3,7,-0.6219794234715604,-0.5169794234715605,-0.014346732909540008,0.49265542753843206,0.597655427538432,0.9900958564365568,0.39244042889812486,0.49265542753843206,11,136,16,0.7732181075913755,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & ~asp_neptune_sun_opp_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6121853996969914,-0.5071853996969914,-0.004552709134970971,0.4922284815832967,0.5972284815832967,0.9896689104814215,0.39244042889812486,0.4922284815832967,14,129,22,0.7726108554520745,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_square_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.5975787139577642,-0.4925787139577642,0.010053976604256222,0.4921914209445737,0.5971914209445737,0.9896318498426986,0.39244042889812486,0.4921914209445737,15,150,21,0.7725581436507389,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d & ~mercury_sign_cancer,3,7,-0.602443312682053,-0.497443312682053,0.005189377879967412,0.4918575445930611,0.5968575445930611,0.989297973491186,0.39244042889812486,0.4918575445930611,26,76,34,0.7720832682598628,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.516843318115534,-0.476843318115534,0.02578937244648645,0.491809327448636,0.531809327448636,0.9242497563467609,0.39244042889812486,0.491809327448636,10,121,13,0.6795995685084952,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_venus_square_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.5975787139577642,-0.4925787139577642,0.010053976604256222,0.4900822481206146,0.5950822481206146,0.9875226770187394,0.39244042889812486,0.4900822481206146,17,150,23,0.7695582793133686,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~sun_sign_cancer & ~venus_sign_sagittarius,3,7,-0.6218770560131068,-0.5168770560131069,-0.014244365451086377,0.48996702357009325,0.5949670235700932,0.9874074524682181,0.39244042889812486,0.48996702357009325,9,138,13,0.7693943982531803,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb5 & ~venus_sign_sagittarius,3,7,-0.684344940085656,-0.5793449400856561,-0.0767122495236356,0.4894780961642462,0.5944780961642462,0.986918525062371,0.39244042889812486,0.4894780961642462,12,130,16,0.7686990112405789,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_conj_orb5,3,7,-0.5975787139577642,-0.4925787139577642,0.010053976604256222,0.4893308770105931,0.5943308770105931,0.986771305908718,0.39244042889812486,0.4893308770105931,15,158,21,0.7684896265711503,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_square_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6492018033373483,-0.5442018033373484,-0.04156911277532797,0.48857180015723745,0.5935718001572374,0.9860122290553623,0.39244042889812486,0.48857180015723745,13,124,17,0.7674100237975587,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & ~asp_neptune_sun_opp_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6636691076826602,-0.5586691076826602,-0.05603641712063981,0.4885591023211133,0.5935591023211133,0.9859995312192381,0.39244042889812486,0.4885591023211133,12,106,18,0.767391964286628,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & ~asp_pluto_sun_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6440366990056237,-0.5390366990056237,-0.03640400844360323,0.4880492944427268,0.5930492944427268,0.9854897233408516,0.39244042889812486,0.4880492944427268,18,119,25,0.7666668917218007,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & ~asp_neptune_sun_opp_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6406530353223765,-0.5356530353223765,-0.03302034476035604,0.48737917161295363,0.5923791716129536,0.9848196005110784,0.39244042889812486,0.48737917161295363,14,127,21,0.7657138183724939,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_moon_square_orb1 & ~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.581843318115534,-0.476843318115534,0.02578937244648645,0.48692151836142394,0.5919215183614239,0.9843619472595487,0.39244042889812486,0.48692151836142394,20,97,23,0.7650629313974819,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~sun_sign_cancer & ~venus_sign_aries,3,7,-0.4163512424417564,-0.31135124244175644,0.19128144812026399,0.4865686217788854,0.5915686217788854,0.9840090506770103,0.39244042889812486,0.4865686217788854,8,169,13,0.7645610346166527,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_venus_square_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6492018033373483,-0.5442018033373484,-0.04156911277532797,0.48651761724083076,0.5915176172408307,0.9839580461389555,0.39244042889812486,0.48651761724083076,15,136,19,0.7644884950855042,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~mercury_sign_cancer & ~venus_sign_sagittarius,3,7,-0.6010551442624229,-0.4960551442624229,0.006577546299597488,0.486351236730755,0.591351236730755,0.9837916656288798,0.39244042889812486,0.486351236730755,9,145,13,0.7642518661653308,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_sextile_orb5,3,7,-0.5457613113732279,-0.44076131137322794,0.0618713791887925,0.4859940350788794,0.5909940350788794,0.9834344639770043,0.39244042889812486,0.4859940350788794,15,113,20,0.7637438500465981,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_sun_uranus_sextile_orb1,3,7,-0.6226946253077728,-0.5176946253077728,-0.015061934745752362,0.48568890422385347,0.5906889042238535,0.9831293331219784,0.39244042889812486,0.48568890422385347,17,151,24,0.7633098912774416,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_square_orb5 & ~asp_pluto_sun_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6958597917314839,-0.590859791731484,-0.08822710116946351,0.4847403435888997,0.5897403435888997,0.9821807724870245,0.39244042889812486,0.4847403435888997,16,88,21,0.7619608530956579,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~mercury_sign_cancer & ~venus_sign_aries,3,7,-0.4082908797233209,-0.3032908797233209,0.19934181083869948,0.4844044128344773,0.5894044128344773,0.9818448417326021,0.39244042889812486,0.4844044128344773,8,174,12,0.7614830976633096,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~asp_sun_uranus_trine_orb5,3,7,-0.646882158454411,-0.541882158454411,-0.039249467892390554,0.48435527415052104,0.589355274150521,0.9817957030486459,0.39244042889812486,0.48435527415052104,17,98,25,0.7614132135582228,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_opp_orb5 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.599868033798678,-0.49486803379867805,0.007764656763342361,0.48404863278879895,0.5890486327887989,0.9814890616869238,0.39244042889812486,0.48404863278879895,14,138,21,0.7609771149351723,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d,2,4,-0.5540564535944101,-0.5140564535944101,-0.011423763032389693,0.48395342750402787,0.5239534275040278,0.9163938564021527,0.39244042889812486,0.48395342750402787,25,76,33,0.6684348629847818,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
