rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on
~asp_jupiter_mars_conj & ~mercury_retro,2,5,-0.29371469900222075,-0.24371469900222076,0.25891799155979967,0.10543344962574784,0.15543344962574784,0.5478738785238727,0.39244042889812486,-0.07818095253702557,-0.028180952537025572,0.7271071347621169,0.7552880872991424,,,validation
~saturn_sign_virgo & ~sun_sign_libra,2,5,-0.028523563238599572,0.02147643676140043,0.5241091273234209,0.10531881088288629,0.1553188108828863,0.5477592397810112,0.39244042889812486,-0.10385202895704189,-0.053852028957041886,0.7014360583421005,0.7552880872991424,,,validation
~asp_jupiter_venus_square & ~saturn_sign_gemini,2,5,-0.1499928982138395,-0.0999928982138395,0.4026397923481809,0.10522893857901715,0.15522893857901715,0.547669367477142,0.39244042889812486,0.0061386907413863295,0.05613869074138633,0.8114267780405288,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~jupiter_sign_capricorn,2,5,-0.08612397321375533,-0.03612397321375532,0.4665087173482651,0.10515199657409889,0.1551519965740989,0.5475924254722238,0.39244042889812486,-0.06254199003980727,-0.012541990039807271,0.7427460972593352,0.7552880872991424,,,validation
~jupiter_sign_cancer,1,2,-0.03858563498680999,-0.018585634986809985,0.48404705557521044,0.10480289687508855,0.12480289687508855,0.5172433257732134,0.39244042889812486,-0.15890272608076558,-0.1389027260807656,0.6163853612183768,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~sun_sign_cancer,2,5,-0.2012606258955088,-0.15126062589550882,0.3513720646665116,0.10466300796416493,0.15466300796416493,0.5471034368622898,0.39244042889812486,-0.1945713913154425,-0.1445713913154425,0.6107166959836999,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~mercury_retro,2,5,-0.30905308109292356,-0.2590530810929236,0.24357960946909682,0.10453679765543121,0.1545367976554312,0.5469772265535561,0.39244042889812486,-0.03137489562790648,0.018625104372093526,0.773913191671236,0.7552880872991424,,,validation
~jupiter_ingress_1d & ~jupiter_sign_capricorn,2,5,-0.10741380532281543,-0.057413805322815425,0.445218885239205,0.10439224112558597,0.15439224112558597,0.5468326700237108,0.39244042889812486,-0.04410204330677288,0.005897956693227124,0.7611860439923696,0.7552880872991424,,,validation
~mercury_retro & ~venus_sign_sagittarius,2,5,-0.3425039510895282,-0.2925039510895282,0.21012873947249225,0.10439212632816551,0.1543921263281655,0.5468325552262904,0.39244042889812486,-0.12120613875796944,-0.07120613875796944,0.684081948541173,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & ~jupiter_sign_cancer,2,5,-0.12439014244248177,-0.07439014244248177,0.42824254811953866,0.10425395684486959,0.1542539568448696,0.5466943857429944,0.39244042889812486,-0.223427051560864,-0.17342705156086402,0.5818610357382784,0.7552880872991424,,,validation
~asp_saturn_sun_trine & jupiter_sign_sagittarius,2,4,-0.18570052604926926,-0.14570052604926925,0.35693216451275117,0.10414641255981424,0.14414641255981425,0.5365868414579391,0.39244042889812486,-0.6130953745649704,-0.5730953745649704,0.18219271273417206,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~mercury_sign_cancer,2,5,-0.29662755695831977,-0.24662755695831978,0.25600513360370064,0.10414323670753654,0.15414323670753655,0.5465836656056614,0.39244042889812486,-0.01855066830041592,0.03144933169958408,0.7867374189987265,0.7552880872991424,,,validation
~jupiter_sign_capricorn & ~mars_sign_leo,2,5,-0.1079402403583344,-0.057940240358334394,0.44469245020368603,0.10406405378030557,0.15406405378030558,0.5465044826784304,0.39244042889812486,-0.06596438586882598,-0.01596438586882598,0.7393237014303164,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~mercury_sign_cancer,2,5,-0.2526083146870573,-0.2026083146870573,0.3000243758749631,0.10361767488908778,0.15361767488908779,0.5460581037872126,0.39244042889812486,-0.13433242588961097,-0.08433242588961098,0.6709556614095314,0.7552880872991424,,,validation
~asp_jupiter_venus_square & jupiter_sign_sagittarius,2,4,-0.1275275236490153,-0.08752752364901528,0.41510516691300514,0.10327029152717734,0.14327029152717735,0.5357107204253022,0.39244042889812486,-0.6547137581497593,-0.6147137581497593,0.14057432914938317,0.7552880872991424,,,validation
~mars_sign_sagittarius,1,2,-0.1532988113316017,-0.1332988113316017,0.3693338792304187,0.10326957390348297,0.12326957390348298,0.5157100028016078,0.39244042889812486,-0.0022277096367530995,0.0177722903632469,0.7730603776623893,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~sun_sign_virgo,2,5,-0.07889790976525181,-0.028897909765251806,0.4737347807967686,0.103052702658996,0.153052702658996,0.5454931315571209,0.39244042889812486,-0.07985807415185316,-0.029858074151853153,0.7254300131472893,0.7552880872991424,,,validation
~asp_saturn_sun_sextile & venus_retro,2,4,-0.6696253103993288,-0.6296253103993288,-0.12699261983730842,0.10301580696428356,0.14301580696428356,0.5354562358624084,0.39244042889812486,-1.0237799178974736,-0.9837799178974737,-0.22849183059833122,0.7552880872991424,,,validation
~saturn_ingress_1d & ~saturn_sign_gemini,2,5,-0.06109397379071492,-0.011093973790714917,0.4915387167713055,0.1029563607800099,0.1529563607800099,0.5453967896781348,0.39244042889812486,-0.08999083768889278,-0.03999083768889278,0.7152972496102497,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~venus_sign_cancer,2,5,-0.219329000876343,-0.169329000876343,0.3333036896856774,0.10291560027482859,0.1529156002748286,0.5453560291729534,0.39244042889812486,0.005534352037377885,0.05553435203737789,0.8108224393365203,0.7552880872991424,,,validation
mars_sign_virgo & ~saturn_ingress_1d,2,4,-0.6065899863155033,-0.5665899863155033,-0.06395729575348283,0.10285898374430588,0.1428589837443059,0.5352994126424307,0.39244042889812486,-0.34119254481683964,-0.30119254481683966,0.45409554248230277,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~mercury_sign_aquarius,2,5,-0.1593365132619619,-0.10933651326196192,0.3932961773000585,0.10284961224277277,0.15284961224277277,0.5452900411408976,0.39244042889812486,0.0562799499449959,0.1062799499449959,0.8615680372441383,0.7552880872991424,,,validation
~mercury_sign_aquarius,1,2,-0.19557746207459933,-0.17557746207459934,0.3270552284874211,0.10223982058841315,0.12223982058841315,0.514680249486538,0.39244042889812486,0.11389901391159131,0.1338990139115913,0.8891871012107337,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~mercury_sign_gemini,2,5,-0.07050609602492909,-0.020506096024929088,0.48212659453709134,0.10166515560644994,0.15166515560644994,0.5441055845045748,0.39244042889812486,-0.22091696551726286,-0.17091696551726288,0.5843711217818796,0.7552880872991424,,,validation
~saturn_sign_gemini & ~venus_sign_scorpio,2,5,-0.03481841600313991,0.015181583996860093,0.5178142745588805,0.10161655502399712,0.15161655502399712,0.544056983922122,0.39244042889812486,-0.1494227856857086,-0.09942278568570861,0.6558653016134338,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~asp_saturn_sun_sextile,2,5,-0.029573048880620026,0.020426951119379977,0.5230596416814004,0.10159862014849362,0.15159862014849362,0.5440390490466185,0.39244042889812486,-0.04087180198531677,0.009128198014683231,0.7644162853138257,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & ~saturn_sign_gemini,2,5,-0.11376594371343242,-0.06376594371343242,0.438866746848588,0.1013735301872236,0.1513735301872236,0.5438139590853485,0.39244042889812486,-0.09110907569662059,-0.04110907569662059,0.7141790116025218,0.7552880872991424,,,validation
jupiter_sign_sagittarius & ~venus_sign_scorpio,2,4,-0.0896076447752844,-0.0496076447752844,0.453025045786736,0.1012212590241772,0.1412212590241772,0.5336616879223021,0.39244042889812486,-0.5068178694744991,-0.4668178694744991,0.2884702178246433,0.7552880872991424,,,validation
~saturn_sign_gemini,1,2,-0.022430433625781326,-0.0024304336257813253,0.5002022569362391,0.101050787674646,0.121050787674646,0.5134912165727709,0.39244042889812486,-0.02,0.0,0.7552880872991424,0.7552880872991424,,,validation
~mercury_retro & ~saturn_sign_gemini,2,5,-0.2003941394637444,-0.15039413946374441,0.352238551098276,0.10083310299438385,0.15083310299438385,0.5432735318925087,0.39244042889812486,-0.03263654153613545,0.017363458463864556,0.772651545763007,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~asp_jupiter_sun_square,2,5,-0.08036449850938106,-0.030364498509381055,0.47226819205263937,0.10030314987104659,0.1503031498710466,0.5427435787691715,0.39244042889812486,-0.14052061496607243,-0.09052061496607244,0.66476747233307,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & mars_sign_virgo,2,4,-0.5491197008309995,-0.5091197008309994,-0.006487010268979004,0.10026165620267566,0.14026165620267567,0.5327020851008005,0.39244042889812486,-0.33466051652898815,-0.29466051652898817,0.46062757077015426,0.7552880872991424,,,validation
~mars_sign_sagittarius & venus_retro,2,4,-0.5844907596724244,-0.5444907596724243,-0.04185806911040395,0.09991063392286467,0.13991063392286468,0.5323510628209895,0.39244042889812486,-0.9613774885098031,-0.921377488509803,-0.1660894012106606,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~mars_sign_sagittarius,2,5,-0.10372792117459802,-0.053727921174598015,0.4489047693874224,0.09973918782236933,0.14973918782236934,0.5421796167204942,0.39244042889812486,-0.05756900986012299,-0.007569009860122988,0.7477190774390194,0.7552880872991424,,,validation
~jupiter_sign_capricorn,1,2,-0.05879251936761591,-0.03879251936761591,0.4638401711944045,0.09874400544922675,0.11874400544922675,0.5111844343473516,0.39244042889812486,-0.0042357819331108985,0.015764218066889102,0.7710523053660315,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~saturn_ingress_1d,2,5,-0.0646928696281633,-0.014692869628163296,0.4879398209338571,0.0983968493312468,0.1483968493312468,0.5408372782293717,0.39244042889812486,-0.22843587609792554,-0.17843587609792555,0.5768522112012169,0.7552880872991424,,,validation
~mars_sign_cancer & ~mercury_retro,2,5,-0.2993016405511249,-0.24930164055112491,0.2533310500108955,0.09792460544327274,0.14792460544327274,0.5403650343413976,0.39244042889812486,-0.023355641251268724,0.02664435874873128,0.7819324460478737,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~sun_sign_capricorn,2,5,-0.18099638539493068,-0.1309963853949307,0.37163630516708973,0.09764769780652481,0.1476476978065248,0.5400881267046497,0.39244042889812486,-0.285808483649945,-0.235808483649945,0.5194796036491974,0.7552880872991424,,,validation
~jupiter_ingress_1d & jupiter_sign_sagittarius,2,4,-0.12134043977998313,-0.08134043977998312,0.4212922507820373,0.09750186650891299,0.137501866508913,0.5299422954070379,0.39244042889812486,-0.5684325885242402,-0.5284325885242401,0.22685549877490227,0.7552880872991424,,,validation
~jupiter_ingress_1d & ~mars_sign_sagittarius,2,5,-0.2043426131705574,-0.15434261317055742,0.348290077391463,0.09730431101907554,0.14730431101907554,0.5397447399172004,0.39244042889812486,-0.04711712803875896,0.0028828719612410403,0.7581709592603835,0.7552880872991424,,,validation
~jupiter_sign_gemini & ~mercury_retro,2,5,-0.3022281538827205,-0.2522281538827205,0.2504045366792999,0.09714529246913593,0.14714529246913594,0.5395857213672608,0.39244042889812486,-0.11954582218300631,-0.06954582218300631,0.6857422651161361,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~sun_sign_capricorn,2,5,-0.26514066040061623,-0.21514066040061625,0.2874920301614042,0.0970136979719357,0.1470136979719357,0.5394541268700606,0.39244042889812486,-0.13589383716020847,-0.08589383716020849,0.6693942501389339,0.7552880872991424,,,validation
~asp_jupiter_sun_square & ~mercury_station,2,5,-0.31016535299712295,-0.26016535299712296,0.24246733756489747,0.09689558741002034,0.14689558741002035,0.5393360163081452,0.39244042889812486,-0.03456028659655448,0.01543971340344552,0.770727800702588,0.7552880872991424,,,validation
~asp_jupiter_sun_square & ~sun_sign_virgo,2,5,-0.09143919849039718,-0.04143919849039718,0.46119349207162325,0.09632420021558195,0.14632420021558196,0.5387646291137068,0.39244042889812486,-0.0836717757331333,-0.03367177573313329,0.7216163115660091,0.7552880872991424,,,validation
~jupiter_sign_capricorn & ~mercury_sign_gemini,2,5,-0.08766115689931732,-0.037661156899317316,0.4649715336627031,0.09627363452746084,0.14627363452746084,0.5387140634255857,0.39244042889812486,-0.0685080706771218,-0.01850807067712179,0.7367800166220206,0.7552880872991424,,,validation
~asp_saturn_sun_trine & mars_sign_virgo,2,4,-0.6310589624296223,-0.5910589624296223,-0.08842627186760185,0.09608799532208165,0.13608799532208166,0.5285284242202065,0.39244042889812486,-0.3805399162591886,-0.3405399162591886,0.4147481710399538,0.7552880872991424,,,validation
~asp_mars_venus_sextile & venus_retro,2,4,-0.7116272006983824,-0.6716272006983823,-0.1689945101363619,0.09608284070748582,0.13608284070748583,0.5285232696056107,0.39244042889812486,-1.0175338809571381,-0.9775338809571381,-0.22224579365799574,0.7552880872991424,,,validation
mercury_sign_taurus & ~venus_sign_cancer,2,4,-0.5896751908030086,-0.5496751908030085,-0.047042500240988154,0.09598652429043272,0.13598652429043273,0.5284269531885576,0.39244042889812486,-1.0638438772179986,-1.0238438772179985,-0.268555789918856,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~saturn_ingress_1d,2,5,-0.21996172694974325,-0.16996172694974326,0.33267096361227716,0.09586260900302655,0.14586260900302656,0.5383030379011514,0.39244042889812486,0.04316742840167169,0.09316742840167169,0.8484555157008141,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~mars_sign_leo,2,5,-0.058190411701742564,-0.008190411701742562,0.49444227886027786,0.09580237672217438,0.1458023767221744,0.5382428056202992,0.39244042889812486,-0.2222712228014146,-0.1722712228014146,0.5830168644977278,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~asp_jupiter_venus_conj,2,4,-0.4081832383104805,-0.3681832383104805,0.13444945225153992,0.09515265506681456,0.13515265506681456,0.5275930839649394,0.39244042889812486,-0.5676630323225762,-0.5276630323225762,0.22762505497656632,0.7552880872991424,,,validation
~asp_saturn_sun_trine & venus_retro,2,4,-0.729355077521626,-0.689355077521626,-0.18672238695960555,0.09500778296189324,0.13500778296189325,0.5274482118600181,0.39244042889812486,-1.06787256224397,-1.02787256224397,-0.2725844749448276,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~mercury_retro,2,5,-0.3755657483234682,-0.3255657483234682,0.17706694223855227,0.09474326152622857,0.14474326152622857,0.5371836904243534,0.39244042889812486,-0.017809226208420917,0.032190773791579086,0.7874788610907215,0.7552880872991424,,,validation
~saturn_ingress_1d & venus_retro,2,4,-0.6911096078032819,-0.6511096078032819,-0.14847691724126147,0.0946952890054292,0.1346952890054292,0.5271357179035541,0.39244042889812486,-1.008398601191282,-0.968398601191282,-0.21311051389213956,0.7552880872991424,,,validation
~mercury_sign_libra & ~venus_sign_scorpio,2,5,-0.05631333134900414,-0.0063133313490041365,0.4963193592130163,0.09453169439620411,0.1445316943962041,0.536972123294329,0.39244042889812486,-0.22228086054989743,-0.17228086054989744,0.583007226749245,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~jupiter_sign_capricorn,2,5,-0.16676262687409532,-0.11676262687409533,0.3858700636879251,0.09451569642479417,0.14451569642479417,0.536956125322919,0.39244042889812486,-0.11280450922919423,-0.06280450922919423,0.6924835780699482,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & ~mercury_sign_libra,2,5,-0.1682544138442036,-0.1182544138442036,0.3843782767178168,0.09442562035723222,0.14442562035723222,0.5368660492553571,0.39244042889812486,-0.1675911691766812,-0.11759116917668122,0.6376969181224612,0.7552880872991424,,,validation
~asp_saturn_sun_sextile & ~mercury_sign_aquarius,2,5,-0.211554462621532,-0.161554462621532,0.3410782279404884,0.09349277632222429,0.1434927763222243,0.5359332052203492,0.39244042889812486,0.17063638402381837,0.22063638402381835,0.9759244713229608,0.7552880872991424,,,validation
~asp_jupiter_venus_conj & ~jupiter_sign_cancer,2,5,-0.0696765350445911,-0.019676535044591104,0.4829561555174293,0.09339461157446559,0.1433946115744656,0.5358350404725905,0.39244042889812486,-0.2213285871036254,-0.17132858710362542,0.583959500195517,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~venus_sign_cancer,2,5,-0.17572779517276627,-0.12572779517276628,0.37690489538925415,0.09297084251123865,0.14297084251123865,0.5354112714093635,0.39244042889812486,-0.111106095603089,-0.061106095603088995,0.6941819916960534,0.7552880872991424,,,validation
~asp_saturn_sun_sextile & ~saturn_sign_gemini,2,5,-0.05839978943238956,-0.00839978943238956,0.49423290112963086,0.09284637346697809,0.1428463734669781,0.535286802365103,0.39244042889812486,0.005264631676549822,0.055264631676549825,0.8105527189756923,0.7552880872991424,,,validation
