rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset,partial_stage
~asp_mars_sun_square_orb3 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5 & ~sun_sign_cancer,4,10,-0.6841957330666502,-0.5341957330666501,-0.023838233498879063,0.577667104374998,0.727667104374998,1.120107533273123,0.39244042889812486,0.577667104374998,13,138,18,0.9582849258731883,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6293547804825523,1.0356473393320407,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_moon_square_orb1 & ~asp_mars_pluto_sextile_orb3 & ~asp_neptune_sun_trine_orb1 & asp_neptune_uranus_conj_orb5,4,10,-0.4571050827044114,-0.3071050827044114,0.20325241686335974,0.5776589086426763,0.7276589086426763,1.1200993375408013,0.39244042889812486,0.5776589086426763,8,93,31,0.958273249779835,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.376470962741522,0.7827635215910104,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_pluto_sextile_orb3 & ~asp_neptune_sun_trine_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.4000156526607739,-0.2500156526607739,0.2603418469069972,0.577617019034215,0.727617019034215,1.12005744793234,0.39244042889812486,0.577617019034215,7,69,27,0.9582135715478541,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.32747224939262404,0.7337648082421124,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_venus_conj_orb3,4,10,-0.31151869475805516,-0.16151869475805514,0.34883880480971596,0.5776056760264997,0.7276056760264997,1.1200461049246246,0.39244042889812486,0.5776056760264997,6,102,18,0.9581974116831731,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3281926783832508,0.7344852372327392,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mars_pluto_square_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.3546057414293302,-0.2046057414293302,0.3057517581384409,0.5775994729497745,0.7275994729497746,1.1200399018478995,0.39244042889812486,0.5775994729497745,7,100,21,0.9581885744443022,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.38428570167502213,0.7905782605245105,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_neptune_trine_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.3067484680575193,-0.15674846805751935,0.35360903151025175,0.5775731175935589,0.7275731175935589,1.1200135464916838,0.39244042889812486,0.5775731175935589,7,77,23,0.9581510271854323,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3852065148401969,0.7914990736896853,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5 & ~mars_ingress_5d & ~mercury_sign_cancer,4,10,-0.6665034124759006,-0.5165034124759006,-0.006145912908129508,0.5775404382313142,0.7275404382313142,1.1199808671294391,0.39244042889812486,0.5775404382313142,29,74,37,0.9581044704256452,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.7815102520731045,1.1878028109225929,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_sun_uranus_conj_orb5,4,10,-0.30486604268258954,-0.15486604268258958,0.3554914568851815,0.5775278410770063,0.7275278410770063,1.1199682699751312,0.39244042889812486,0.5775278410770063,6,102,16,0.9580865238542045,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.33555593719094584,0.7418484960404342,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_sun_uranus_conj_orb3 & ~asp_uranus_venus_square_orb3,4,10,-0.26625345299075154,-0.11625345299075152,0.3941040465770196,0.5774040186625199,0.7274040186625199,1.1198444475606448,0.39244042889812486,0.5774040186625199,6,79,24,0.9579101200631821,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3851271690870029,0.7914197279364913,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_square_orb3 & ~venus_sign_capricorn,4,10,-0.27834987146619194,-0.12834987146619198,0.3820076281015791,0.5773674772924055,0.7273674772924055,1.1198079061905304,0.39244042889812486,0.5773674772924055,7,52,24,0.9578580614006438,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.39239898904416787,0.7986915478936563,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_venus_sextile_orb3,4,10,-0.35774672018732545,-0.20774672018732543,0.30261077938044567,0.5773586039957944,0.7273586039957944,1.1197990328939194,0.39244042889812486,0.5773586039957944,7,98,22,0.9578454200625695,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3707493589889393,0.7770419178384277,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_moon_square_orb3 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5,4,10,-0.3630210802069834,-0.2130210802069834,0.2973364193607877,0.5773219942466145,0.7273219942466145,1.1197624231447394,0.39244042889812486,0.5773219942466145,15,50,60,0.9577932640155629,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4310834352588013,0.8373759941082897,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_moon_square_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d,4,10,-0.7212209361474777,-0.5712209361474777,-0.06086343657970664,0.5772959881247629,0.7272959881247629,1.1197364170228878,0.39244042889812486,0.5772959881247629,36,50,45,0.9577562144324585,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6416215949432427,1.047914153792731,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,4,10,-0.36548413776618327,-0.2154841377661833,0.2948733618015878,0.5772547425932865,0.7272547425932865,1.1196951714914114,0.39244042889812486,0.5772547425932865,5,100,16,0.9576974540734062,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3655646047669125,0.7718571636164009,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~sun_sign_libra,4,10,-0.33702001224645617,-0.1870200122464562,0.3233374873213149,0.5772062430712573,0.7272062430712574,1.1196466719693823,0.39244042889812486,0.5772062430712573,6,91,18,0.9576283593736241,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.46179833876880655,0.8680908976182949,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_neptune_trine_orb3 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3 & ~mercury_sign_cancer,4,10,-0.6536303098634214,-0.5036303098634214,0.006727189704349713,0.5771945582411858,0.7271945582411858,1.1196349871393108,0.39244042889812486,0.5771945582411858,14,126,18,0.957611712621935,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6311668480421968,1.0374594068916851,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_sun_sextile_orb3,4,10,-0.3918664453406998,-0.2418664453406998,0.2684910542270713,0.5771294668004724,0.7271294668004724,1.1195698956985973,0.39244042889812486,0.5771294668004724,6,102,22,0.9575189803796467,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3503947534934841,0.7566873123429725,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_square_orb3,4,10,-0.3300375898418495,-0.18003758984184953,0.33031990972592157,0.5771188046143475,0.7271188046143475,1.1195592335124724,0.39244042889812486,0.5771188046143475,5,92,21,0.9575037905495483,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34911296455172364,0.755405523401212,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_moon_square_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_sun_sextile_orb5,4,10,-0.3908013939675411,-0.24080139396754108,0.26955610560023,0.5770416353787527,0.7270416353787528,1.1194820642768777,0.39244042889812486,0.5770416353787527,11,93,51,0.9573938518489793,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2852509395508965,0.6915434984003849,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_square_orb1 & ~asp_mercury_moon_trine_orb1 & asp_neptune_uranus_conj_orb5,4,10,-0.35924607522287433,-0.20924607522287436,0.30111142434489674,0.5770019856937519,0.727001985693752,1.1194424145918769,0.39244042889812486,0.5770019856937519,7,100,21,0.9573373652011299,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3304033263726626,0.736695885222151,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mars_venus_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.3798316179788348,-0.22983161797883478,0.2805258815889363,0.5769991109812492,0.7269991109812493,1.1194395398793742,0.39244042889812486,0.5769991109812492,6,91,18,0.9573332697631323,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29635230318557865,0.702644862035067,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_moon_trine_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.4410806649217055,-0.2910806649217055,0.21927683464606562,0.5768741511276486,0.7268741511276486,1.1193145800257736,0.39244042889812486,0.5768741511276486,15,39,77,0.9571552467803288,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4132961401392277,0.8195886989887161,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_sun_conj_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~sun_sign_cancer,4,10,-0.7348115405063977,-0.5848115405063977,-0.07445404093862659,0.5768399805681635,0.7268399805681636,1.1192804094662885,0.39244042889812486,0.5768399805681635,25,87,32,0.9571065660379567,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6391227963155552,1.0454153551650436,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_moon_square_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_sextile_orb5,4,10,-0.37212825832388763,-0.22212825832388766,0.28822924124388344,0.5766616441765581,0.7266616441765581,1.119102073074683,0.39244042889812486,0.5766616441765581,9,93,33,0.9568525012608313,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29572295228624007,0.7020155111357285,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_conj_orb1,4,10,-0.3777330557689772,-0.22773305576897718,0.2826244437987939,0.5764993926991707,0.7264993926991707,1.1189398215972957,0.39244042889812486,0.5764993926991707,5,100,17,0.9566213521888267,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3815752600927906,0.787867818942279,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~asp_saturn_sun_sextile_orb5,3,7,-0.2951522827797929,-0.1901522827797929,0.3202052167879782,0.5764888573440841,0.681488857344084,1.073929286242209,0.39244042889812486,0.5764888573440841,5,144,17,0.8925169139469529,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2253967058906145,0.6316892647401029,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_square_orb3 & ~mercury_sign_capricorn,4,10,-0.44591407593655286,-0.2959140759365529,0.2144434236312182,0.5764790106038792,0.7264790106038792,1.1189194395020041,0.39244042889812486,0.5764790106038792,6,88,25,0.9565923151857323,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3834090276513296,0.789701586500818,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_square_orb3 & asp_neptune_uranus_conj_orb5,4,10,-0.3624735884309416,-0.21247358843094155,0.29788391113682955,0.5764481979087343,0.7264481979087343,1.1188886268068592,0.39244042889812486,0.5764481979087343,5,100,16,0.956548418422186,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3323695065469356,0.738662065396424,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_uranus_venus_opp_orb5,4,10,-0.3838585043547672,-0.23385850435476718,0.2764989952130039,0.5763478422923966,0.7263478422923966,1.1187882711905215,0.39244042889812486,0.5763478422923966,5,96,17,0.9564054486861209,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.33173591512768724,0.7380284739771756,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb3 & ~asp_mars_pluto_sextile_orb3 & ~asp_mercury_moon_trine_orb1 & asp_neptune_uranus_conj_orb5,4,10,-0.32928366769850903,-0.179283667698509,0.3310738318692621,0.5762680824153418,0.7262680824153418,1.1187085113134667,0.39244042889812486,0.5762680824153418,7,100,19,0.9562918204185924,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3315406937394489,0.7378332525889373,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~sun_sign_leo,4,10,-0.4224648691298516,-0.27246486912985163,0.23789263043791947,0.5762489859407464,0.7262489859407464,1.1186894148388713,0.39244042889812486,0.5762489859407464,4,133,14,0.9562646150370344,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.30470671469421345,0.7109992735437018,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_moon_square_orb1 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~venus_sign_taurus,4,10,-0.44344324692068426,-0.29344324692068424,0.21691425264708689,0.5762289805628703,0.7262289805628703,1.1186694094609952,0.39244042889812486,0.5762289805628703,7,94,25,0.9562361148134382,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3470593839664728,0.7533519428159612,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_pluto_sun_sextile_orb3 & ~asp_saturn_sun_sextile_orb5,4,10,-0.32217672309126855,-0.17217672309126852,0.3381807764765026,0.5762009577195059,0.7262009577195059,1.1186413866176308,0.39244042889812486,0.5762009577195059,7,84,26,0.9561961926960023,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.26680932202102164,0.67310188087051,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~sun_sign_leo,4,10,-0.43207950804670026,-0.28207950804670023,0.22827799152107084,0.576168733170119,0.726168733170119,1.118609162068244,0.39244042889812486,0.576168733170119,4,90,14,0.9561502847305106,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2415039739316504,0.6477965327811388,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_moon_pluto_sextile_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5,4,10,-0.3692116905613986,-0.2192116905613986,0.2911458090063725,0.5761668100526306,0.7261668100526306,1.1186072389507555,0.39244042889812486,0.5761668100526306,6,100,28,0.9561475450058972,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3419660895047713,0.7482586483542597,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_sextile_orb5 & ~asp_moon_saturn_trine_orb3 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d,4,10,-0.6023273574928139,-0.4523273574928139,0.05803014207495721,0.5761412570159773,0.7261412570159773,1.1185816859141022,0.39244042889812486,0.5761412570159773,46,44,58,0.9561111414730832,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6970743327912594,1.1033668916407477,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_moon_saturn_trine_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_sun_uranus_trine_orb5,4,10,-0.325591620051337,-0.175591620051337,0.3347658795164341,0.5761325619570096,0.7261325619570096,1.1185729908551345,0.39244042889812486,0.5761325619570096,6,94,29,0.9560987542646202,-0.2044341522827901,False,-0.9052880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3767643773390342,0.7830569361885226,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
